startdate,enddate,status,progress,durationinseconds,finished,recordeddate,responseid,externalreference,distributionchannel,userlanguage,pol_feeling_1,pol_feeling_2,pol_feeling_3,rep_pov,dem_pov,vote_registr,vote1,vote2,vote3_1,follow_politics,follow_trump,news_source_3_1,news_source_3_2,news_source_3_3,news_source_3_4,news_source_3_10,news_source_3_5,news_source_3_6,news_source_3_11,read_news,q106_firstclick,q106_lastclick,q106_pagesubmit,q106_clickcount,news_knowledge_5,news_knowledge_6,news_knowledge_7,news_knowledge_8,news_knowledge_9,news_knowledge_10,news_knowledge_11,news_knowledge_12,news_knowledge_13,news_knowledge_14,news_knowledge_15,news_knowledge_16,news_knowledge_17,news_knowledge_18,news_knowledge_19,attitude_trade_1,attitude_race_1,attitude_metoo_1,attitude_kavanaugh_1,attitude_immigration_1,attitude_mueller_1,attitude_gun_1,attitude_media_1,attitude_trump_1,swb_happiness,swb_relhappiness,swb_swl1,swb_swl2,swb_swl3,swb_lnlns1,swb_lnlns2,swb_lnlns3,swb_eurhappsvy_4,swb_eurhappsvy_5,swb_eurhappsvy_6,swb_eurhappsvy_7,leisure_activities1,leisure_activities3_1,leisure_activities3_2,leisure_activities3_3,leisure_activities3_4,leisure_activities3_5,fb_minutes,fb_soclife_1,fb_goodbad_1,fb_society_1,fb_happy_1,fb_habit_1,fb_betterfollownews_1,fb_morefakenews_1,fb_polarize_1,deact_24h_goodbad_1,deact_4wk_goodbad_1,deactiv_yesno,wta3,wta_understanding1,wta_understanding2,fb_use_plan,agenda,followup,id,second_4weeks_num2,first_question_counts,accept_second_4weeks,second_4weeks_num1,wta1,wta2,lowqual,first_4weeks_num,t,friends_met_number,rep_angry_length,dem_angry_length,fb_posimp_length,fb_posimp_log,fb_negimp_length,fb_negimp_log
2018-11-08 05:53:25,2018-11-08 06:12:31,IP Address,100,1145,True,2018-11-08 06:12:32,R_1dE0IQW63IhmQvM,,email,EN,81,19,0,Two or three times,Four times or more,Florida,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,A lot less,Same,A little more,A little more,A little more,A little more,Same,A little more,20,7.178,124.148,125.309,57,True,True,True,False,Unsure,True,Unsure,Unsure,True,Unsure,False,True,Unsure,Unsure,True,7,9,5,4,8,2,7,9,0,6,5,Neither agree nor disagree,Slightly agree,Agree,Hardly ever,Often,Some of the time,2.,2.,4. All or almost all of the time.,3.,"Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends,Go to a shopping mall,Spend time with your parents,Spend time with your kids",Same,A little more,A little less,A little more,A little more,120,4,4,7,7,8,8,7,7,7,,Yes,150,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,10685,0,1,0,0,200,200,0,102,0,1.0986123,103.0,67.0,58.0,4.0775375,37.0,3.637586
2018-11-08 05:43:50,2018-11-08 06:12:35,IP Address,100,1724,True,2018-11-08 06:12:35,R_3NUS8u4pwG9PQKv,,email,EN,33,46,20,Two or three times,Four times or more,California,No,Republican candidate,70,Somewhat closely,Somewhat closely,Same,Same,Same,Same,A lot more,A little less,A little less,Same,15,16.66,180.842,181.639,15,True,True,True,True,True,True,True,Unsure,False,Unsure,False,Unsure,Unsure,True,Unsure,10,7,9,7,10,5,8,8,3,7 (a very happy person),6,Agree,Agree,Strongly agree,Some of the time,Some of the time,Hardly ever,1. None or almost none of the times,2.,3.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Go to a party,Get together with friends",Same,A little more,Same,A little less,A little more,8,4,4,3,3,10,6,10,8,6,,Yes,15,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,20399,0,1,0,0,20,20,0,0,0,2.3978953,53.0,4.0,81.0,4.406719,46.0,3.8501475
2018-11-08 05:36:38,2018-11-08 06:12:35,IP Address,100,2157,True,2018-11-08 06:12:36,R_1lyGI3Cgzz3vkbB,,email,EN,9,9,30,Two or three times,Never,New York,Yes,Republican candidate,60,Not at all closely,Somewhat closely,Same,A little more,A little more,A little more,Same,Same,Same,Same,15,12.944,181.575,182.537,16,True,True,True,False,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,True,5,10,7,6,10,4,5,9,5,6,6,Neither agree nor disagree,Neither agree nor disagree,Agree,Some of the time,Hardly ever,Hardly ever,2.,2.,4. All or almost all of the time.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Spend time with your parents,Spend time with your kids",Same,Same,Same,A little more,Same,125,5,5,5,4,8,4,10,7,6,,Yes,300,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,2768,0,1,0,0,300,300,0,102,0,2.3978953,81.0,0.0,228.0,5.433722,209.0,5.3471074
2018-11-08 06:01:09,2018-11-08 06:12:58,IP Address,100,709,True,2018-11-08 06:12:58,R_1MPUWBn9V5DM4OV,,email,EN,53,53,59,Never,Never,None,No,Other/don't know,,Not at all closely,Not at all closely,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,A lot less,50,4.718,96.202,96.262,57,False,True,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,5,6,4,6,6,6,6,6,5,4,4,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Hardly ever,Hardly ever,Hardly ever,2.,1. None or almost none of the times,3.,2.,Talk to friends on the phone,Same,Same,Same,Same,Same,50,5,5,5,5,5,5,5,5,5,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,No,19218,0,0,0,0,400,400,0,0,0,0.6931472,4.0,4.0,4.0,1.609438,4.0,1.609438
2018-11-08 04:38:34,2018-11-08 06:13:05,IP Address,100,5671,True,2018-11-08 06:13:06,R_ueTWs6IhiWesZ6V,,email,EN,77,39,25,Once,Four times or more,Pennsylvania,Yes,Democratic candidate,22,Rather closely,Somewhat closely,Same,Same,Same,Same,Same,A little more,Same,A lot more,30,2.744,144.117,144.801,74,True,True,True,True,Unsure,Unsure,False,False,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,7,10,6,3,10,5,9,7,1,6,5,Slightly agree,Agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,2.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone",A little less,Same,Same,Same,A little more,60,7,6,5,5,6,7,7,7,6,,Yes,5,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,No,1551,0,0,0,0,5,5,0,0,0,1.0986123,4.0,4.0,66.0,4.204693,16.0,2.8332133
2018-11-08 05:56:14,2018-11-08 06:13:10,IP Address,100,1015,True,2018-11-08 06:13:11,R_1BXHNcsyyeg48NO,,email,EN,80,0,0,Never,Never,Pennsylvania,Yes,Democratic candidate,0,Very closely,Rather closely,Same,Same,Same,Same,A little more,Same,Same,Same,40,13.733,84.299,93.537,15,True,True,True,True,Unsure,False,True,False,Unsure,Unsure,False,True,Unsure,True,False,7,10,2,0,9,7,10,10,0,3,2,Slightly disagree,Slightly disagree,Slightly disagree,Hardly ever,Hardly ever,Hardly ever,3.,3.,3.,3.,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country",A little more,Same,A little more,A little more,Same,15,5,5,5,4,6,5,7,7,5,,Yes,300,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,281,0,0,0,0,500,500,1,0,0,0.6931472,252.0,74.0,32.0,3.4965076,180.0,5.198497
2018-11-08 05:39:55,2018-11-08 06:13:32,IP Address,100,2017,True,2018-11-08 06:13:33,R_ZqL6i2uAFb4z4SR,,email,EN,50,50,20,Four times or more,Four times or more,None,No,Democratic candidate,40,Somewhat closely,Not at all closely,Same,Same,Same,Same,Same,A little more,A little more,A little more,5,1.15,116.941,117.987,72,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,False,Unsure,Unsure,Unsure,6,8,8,7,7,5,5,6,1,4,3,Disagree,Disagree,Slightly agree,Some of the time,Hardly ever,Some of the time,2.,1. None or almost none of the times,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Get together with friends,Go to a shopping mall,Spend time with your parents",Same,Same,A little more,A little less,Same,20,2,3,4,2,7,8,7,7,6,,Yes,70,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,671,0,0,0,0,75,50,0,0,0,2.0794415,29.0,31.0,87.0,4.477337,73.0,4.304065
2018-11-08 05:55:33,2018-11-08 06:13:34,IP Address,100,1080,True,2018-11-08 06:13:34,R_2wmYVV5jBvL4q2H,,email,EN,65,15,5,Never,Never,Florida,Yes,Democratic candidate,0,Very closely,Very closely,Same,A lot more,Same,Same,Same,A little more,A lot more,A little more,120,1.988,104.924,105.558,69,True,True,True,True,True,True,True,False,True,False,False,Unsure,True,False,False,5,8,6,3,9,6,9,8,0,2,2,Disagree,Disagree,Disagree,Some of the time,Some of the time,Some of the time,2.,4. All or almost all of the time.,2.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Spend time with your parents",A lot more,Same,A little less,Same,A little less,60,1,3,4,3,7,7,2,8,8,,Yes,150,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",No,993,0,0,0,0,400,200,0,102,0,1.3862944,273.0,17.0,68.0,4.2341065,110.0,4.7095304
2018-11-08 05:55:48,2018-11-08 06:13:59,IP Address,100,1090,True,2018-11-08 06:13:59,R_2wgf13Ns9IJACcO,,email,EN,85,30,5,Never,Never,Iowa,Yes,Democratic candidate,10,Somewhat closely,Not at all closely,Same,Same,Same,Same,Same,A lot less,A lot less,A lot more,30,6.053,85.64,86.894,48,True,True,True,True,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,False,8,8,3,0,9,10,8,7,0,7 (a very happy person),7 (more happy),Agree,Strongly agree,Strongly agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Go to a party,Get together with friends,Go to a shopping mall,Spend time with your parents",A lot less,A little more,A little less,A little more,A little more,0,5,5,5,3,7,7,10,6,,10,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,2708,0,0,0,0,50,500,0,102,1,2.5649493,42.0,4.0,62.0,4.1431346,24.0,3.218876
2018-11-08 05:27:31,2018-11-08 06:14:15,IP Address,100,2803,True,2018-11-08 06:14:15,R_3R2faw3QONrdDKS,,email,EN,75,5,0,Four times or more,Four times or more,New York,Yes,Democratic candidate,0,Rather closely,Somewhat closely,Same,Same,Same,Same,Same,Same,Same,Same,100,79.109,285.221,286.765,17,True,True,True,True,True,Unsure,True,False,Unsure,Unsure,Unsure,True,False,Unsure,False,8,10,4,0,9,7,9,3,0,6,6,Slightly agree,Slightly agree,Slightly agree,Hardly ever,Hardly ever,Hardly ever,2.,2.,3.,2.,"Go out for dinner,Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall",Same,Same,A little less,Same,A little more,100,7,6,6,5,4,4,8,6,6,,Yes,500,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,937,0,1,0,0,250,250,0,0,0,2.944439,404.0,237.0,105.0,4.6634393,118.0,4.7791233
2018-11-08 05:35:45,2018-11-08 06:14:32,IP Address,100,2326,True,2018-11-08 06:14:32,R_vrj6WbJJPdCqEr7,,email,EN,58,0,0,Never,Once,New York,Yes,Democratic candidate,0,Very closely,Rather closely,A little more,Same,A little more,A little more,A little less,A little more,A little less,A little more,180,1.365,158.026,160.125,95,True,True,True,True,Unsure,Unsure,True,False,False,False,False,Unsure,False,True,False,10,10,3,0,10,8,8,7,0,4,5,Strongly disagree,Strongly disagree,Strongly disagree,Some of the time,Hardly ever,Often,4. All or almost all of the time.,4. All or almost all of the time.,3.,1. None or almost none of the times,"Talk to friends on the phone,Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall,Spend time with your parents",Same,A lot more,A little less,A little more,A little more,240,6,8,5,5,4,6,6,8,4,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,23117,0,1,0,0,300,250,0,0,0,3.295837,251.0,84.0,202.0,5.313206,54.0,4.0073333
2018-11-08 05:50:56,2018-11-08 06:15:21,IP Address,100,1465,True,2018-11-08 06:15:22,R_eJd4HOHrEJxcqid,,email,EN,8,69,47,Never,Never,Illinois,Yes,Republican candidate,91,Somewhat closely,Rather closely,Same,A little more,A little more,A little more,A lot more,Same,Same,Same,60,4.965,464.26,465.062,17,True,True,True,True,True,True,True,Unsure,Unsure,False,False,Unsure,Unsure,False,False,4,7,7,9,1,3,8,8,7,3,2,Slightly disagree,Slightly disagree,Slightly disagree,Some of the time,Some of the time,Some of the time,4. All or almost all of the time.,4. All or almost all of the time.,2.,1. None or almost none of the times,"Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Spend time with your parents,Spend time with your kids",Same,A lot more,A lot more,A lot more,Same,75,2,2,7,3,10,4,9,5,8,,Yes,25,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,12527,0,1,0,0,44,30,0,0,0,2.1972246,19.0,78.0,96.0,4.574711,113.0,4.7361984
2018-11-08 05:45:53,2018-11-08 06:15:27,IP Address,100,1773,True,2018-11-08 06:15:28,R_1mCXQOEOoEwe1mh,,email,EN,80,0,0,Four times or more,Two or three times,Virginia,Yes,Democratic candidate,100,Very closely,Very closely,Same,Same,Same,Same,Same,Same,Same,Same,45,6.831,120.826,121.863,60,True,True,True,True,Unsure,True,True,Unsure,True,Unsure,False,True,True,True,Unsure,9,8,5,0,7,10,10,7,0,6,6,Slightly agree,Slightly agree,Slightly agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,2.,4. All or almost all of the time.,1. None or almost none of the times,"Talk to friends on the phone,Get together with friends,Spend time with your kids",Same,Same,Same,Same,Same,90,5,7,6,5,8,1,8,8,6,,Yes,400,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1178,0,1,0,0,1600,800,0,102,0,1.3862944,150.0,50.0,46.0,3.8501475,23.0,3.1780539
2018-11-08 06:02:29,2018-11-08 06:15:38,IP Address,100,788,True,2018-11-08 06:15:39,R_3gLUjFcc7k6G8Cz,,email,EN,67,45,32,Never,Never,Pennsylvania,Yes,Democratic candidate,38,Not at all closely,Not at all closely,A little less,Same,A little more,A little more,A little less,A little more,A little more,A little less,30,2.013,57.695,58.461,40,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,True,Unsure,Unsure,Unsure,6,7,6,2,5,4,6,8,3,4,3,Slightly disagree,Slightly disagree,Slightly agree,Often,Often,Some of the time,3.,3.,2.,3.,"Talk to friends on the phone,Get together with friends,Spend time with your parents",A little less,Same,A little more,A little less,A little more,40,4,4,4,4,5,6,7,5,8,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",No,1077,0,1,0,0,75,75,0,0,0,1.7917595,4.0,4.0,52.0,3.9702919,37.0,3.637586
2018-11-08 06:01:54,2018-11-08 06:15:56,IP Address,100,842,True,2018-11-08 06:15:57,R_3imsE3rRhKn8k5y,,email,EN,75,0,0,Never,Two or three times,Washington,No,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,Same,Same,Same,Same,Same,Same,60,2.368,99.644,100.676,54,True,True,True,True,Unsure,False,True,False,True,Unsure,False,True,False,Unsure,False,5,10,0,0,10,8,10,8,0,5,4,Slightly agree,Slightly agree,Agree,Hardly ever,Some of the time,Some of the time,2.,2.,2.,2.,"Go to the cinema,Interact with someone from another country",Same,A little more,A little more,A little less,A little less,60,3,6,5,3,8,6,8,7,,6,No,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",No,15761,0,0,0,0,75,75,0,102,1,0.6931472,271.0,131.0,26.0,3.295837,104.0,4.65396
